unique_id,name,boro,geo_dist,projdesc,award,consttype,buildingid,building_address,city,zip_code,borough,latitude,longitude,community_board,community_council,bin,bbl,census_tract,nta,data_as_of,computed_region_efsh_h5xi,computed_region_f5dn_yrer,computed_region_yeji_bk3q,computed_region_92fq_4b7q,computed_region_sbqj_enih
6466,"P.S. 179 - BROOKLYN",K,20,"PATH OF TRAVEL TCU REMOVAL / PLAYGROUND REDEVELOPMENT / TCU REMOVAL/PLAYGROUND REDEVELOPMENT",999.999999,CIP,K179,"202 AVENUE C",Brooklyn,10467,BROOKLYN,40.640463,-73.977642,312,39,3126001,2147483647,488,BK1203,1900-11-21,17620,2,2,27,39
6467,"I.S. 229 - BRONX",X,9,"STH SBHC",999.999999,CIP,X229,"275 HARLEM RIVER PARK BRIDGE",Bronx,10467,BRONX,40.852536,-73.921467,205,16,2009253,2028820130,53,BX0501,1900-11-21,10931,6,5,42,29
6468,"TELECOM. ARTS & TECH. HS - K",K,20,"LSP REPLACE BURNER CONTROLS",999.999999,CIP,K485,"350 67 STREET",Brooklyn,10467,BROOKLYN,40.637282,-74.023849,310,47,3144482,2147483647,70,BK1001,1900-11-21,18180,10,2,44,41
6469,"I.S. 371 - BRONX",X,8,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,X192,"650 HOLLYWOOD AVENUE",Bronx,10467,BRONX,40.826526,-73.818417,210,13,2077130,2054380001,158,BX1002,1900-11-21,11274,43,5,12,28
6470,"P.S. 170 - BROOKLYN",K,20,"EXTERIOR MASONRY / PARAPETS / REINFORCING SUPPORT ELEMENTS / ROOFS",999.999999,CIP,K170,"619 72ND STREET",Brooklyn,10467,BROOKLYN,40.630031,-74.018878,310,47,3146921,2147483647,134,BK1001,1900-11-21,17216,10,2,44,41
6471,"I.S. 162 - BROOKLYN",K,32,"FY18 RESO A STEM LAB",999.999999,CIP,K162,"1390 WILLOUGHBY AVENUE",Brooklyn,10467,BROOKLYN,40.707229,-73.919805,304,34,3073018,2147483647,445,BK0401,1900-11-21,13828,42,2,30,53
6472,"P.S. 91 - BROOKLYN",K,17,"NYS AUDITORIUM UPGRADE",999.999999,CIP,K091,"532 ALBANY AVENUE",Brooklyn,10467,BROOKLYN,40.661886,-73.939940,309,40,3106599,2147483647,806,BK0902,1900-11-21,16866,17,2,17,44
6473,"NEWTOWN HS - QUEENS",Q,24,"ELECTRICAL WORK FOR A/C INITIATIVE / LSP LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT",999.999999,CIP,Q455,"48-01 90 STREET",Queens,10467,QUEENS,40.741122,-73.874721,404,25,4045629,2147483647,461,QN0401,1900-11-21,14784,66,3,5,68
6474,"P.S. 243 - BROOKLYN",K,16,"EXTERIOR MASONRY / PARAPETS / ROOFS",999.999999,CIP,K243,"1580 DEAN STREET",Brooklyn,10467,BROOKLYN,40.676094,-73.935688,308,36,3035761,2147483647,309,BK0802,1900-11-21,17615,16,2,49,49
6475,"I.S. 171 - BROOKLYN",K,19,"LL 26-EXIT SIGNS",999.999999,CIP,K171,"528 RIDGEWOOD AVENUE",Brooklyn,10467,BROOKLYN,40.686180,-73.869625,305,37,3092456,2147483647,1184,BK0501,1900-11-21,17215,45,2,37,47
6476,"I.S. 340 - BROOKLYN",K,13,"UPE- PLAYGROUND",999.999999,CIP,K874,"227 STERLING PLACE",Brooklyn,10467,BROOKLYN,40.676094,-73.970380,308,35,3029060,2147483647,163,BK0801,1900-11-21,13829,16,2,48,50
6477,"P.S. 135 - QUEENS",Q,29,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,Q135,"207-11 89TH AVENUE",Queens,10467,QUEENS,40.720154,-73.757367,413,23,4225816,2147483647,49202,QN1303,1900-11-21,24336,63,3,16,63
6478,"P.S. 245 - BROOKLYN",K,22,"ELECTRICAL WORK FOR A/C INITIATIVE / LSP LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT",999.999999,CIP,K735,"249 EAST 17 STREET",Brooklyn,10467,BROOKLYN,40.645016,-73.963208,314,40,3117584,2147483647,512,BK1401,1900-11-21,13510,60,2,11,43
6479,"P.S. 160 - BRONX",X,11,"FY19 RESO A SCIENCE LAB UPGRADES",999.999999,CIP,X160,"4140 HUTCHINSON RIVER PARKWAY EAST",Bronx,10467,BRONX,40.864687,-73.824299,210,12,2072352,2051350200,30201,BX1004,1900-11-21,12344,43,5,2,28
6480,"I.S. 5 - QUEENS",Q,24,"FY19 RESO A AUDITORIUM UPGRADE",999.999999,CIP,Q005,"50-40 JACOBUS STREET",Queens,10467,QUEENS,40.737718,-73.887429,404,30,4454423,2147483647,489,QN0203,1900-11-21,14784,66,3,5,68
6481,"P.S. 143 - QUEENS",Q,24,Addition,999.999999,CAP,Q143,"34-55 112 STREET",Queens,11368,QUEENS,40.755535,-73.856362,403,21,4614907,2147483647,381,QN0303,1900-11-21,14510,65,3,21,73
6482,"P.S. 277 - BROOKLYN",K,22,"PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL",999.999999,CIP,K277,"2529 GERRITSEN AVENUE",Brooklyn,10467,BROOKLYN,40.596145,-73.928793,318,46,3242369,2147483647,666,BK1891,1900-11-21,13825,5,2,8,36
6483,"P.S. 177 - BROOKLYN",K,21,"LOW VOLTAGE ELECTRICAL SYSTEM",999.999999,CIP,K177,"346 AVENUE P",Brooklyn,10467,BROOKLYN,40.608604,-73.974847,311,44,3175834,2147483647,424,BK1103,1900-11-21,18183,1,2,18,37
6484,"WORLD CULTURES HS - X",X,12,"CHARTER MATCH SUPPLEMENTAL COOLING",999.999999,CIP,X420,"1300 BOYNTON AVENUE",Bronx,10467,BRONX,40.831601,-73.878912,209,17,2027459,2038640001,56,BX0901,1900-11-21,11610,58,5,31,26
6485,"P.S. 153 - QUEENS",Q,24,"PA SYSTEM REPLACEMENT",999.999999,CIP,Q153,"60-02 60 LANE",Queens,10467,QUEENS,40.716609,-73.903669,405,30,4060987,2147483647,599,QN0501,1900-11-21,14788,54,3,34,62
6486,"P.S. 32 - BRONX",X,10,"ADULT HEIGHT HANDRAILS STAIRWAYS A, B, C, D, E, F",999.999999,CIP,X032,"690 EAST 183 STREET",Bronx,10467,BRONX,40.852092,-73.885891,206,15,2012409,2030850001,391,BX0603,1900-11-21,10935,35,5,22,31
6487,"I.S. 258 - MANHATTAN",M,3,"EXTERIOR MASONRY / PARAPETS / ROOFS / RPZ BACKFLOW PREVENTION DEVICES",999.999999,CIP,M118,"154 WEST 93 STREET",Manhattan,10467,MANHATTAN,40.791709,-73.970802,107,7,1032522,1012230005,177,MN0702,1900-11-21,12422,20,4,19,15
6488,"BROOKLYN ACADEMY HS - BROOKLYN",K,13,"WORK REQUIRED TO OBTAIN A C OF O",999.999999,CIP,K458,"832 MARCY AVENUE",Brooklyn,10467,BROOKLYN,40.685004,-73.947152,303,36,3051641,2147483647,249,BK0301,1900-11-21,17618,69,2,49,51
6489,"P.S. 46 - STATEN ISLAND",R,31,"FY18 RESO A ROOM CONVERSIONS/PARTITIONING",999.999999,CIP,R046,"41 REID AVENUE","Staten Island",10467,"STATEN IS",40.593770,-74.080580,502,50,5047613,2147483647,64,SI0201,1900-11-21,10692,30,1,14,76
6490,"P.S. 121 - BRONX",X,11,"EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS",999.999999,CIP,X121,"2750 THROOP AVENUE",Bronx,10467,BRONX,40.866080,-73.850982,211,13,2054253,2045260001,348,BX1103,1900-11-21,11607,59,5,12,32
6491,"THE LONGWOOD ACADEMY OF DISCOVERY - X",X,8,"LSP LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT",999.999999,CIP,X060,"888 REV. J.A. POLITE AVENUE",Bronx,10467,BRONX,40.820403,-73.898912,202,17,2005348,2026960085,87,BX0202,1900-11-21,10937,8,5,43,24
6492,"P.S. 83 - BRONX",X,11,"FY20 RESO A LIBRARY UPGRADE",999.999999,CIP,X083,"950 RHINELANDER AVENUE",Bronx,10467,BRONX,40.849395,-73.859249,211,13,2045344,2041250001,244,BX1102,1900-11-21,11271,59,5,12,32
6493,"P.S. 217 - BROOKLYN",K,22,"EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / WINDOWS",999.999999,CIP,K217,"1100 NEWKIRK AVENUE",Brooklyn,10467,BROOKLYN,40.633980,-73.966558,314,45,3121072,2147483647,526,BK1402,1900-11-21,13513,60,2,11,43
6494,"P.S. 32 - QUEENS",Q,25,"FY19 RESO A GYMNASIUM UPGRADE / PATH OF TRAVEL RESO A GYMNASIUM UPGRADE",999.999999,CIP,Q032,"171-11 35 AVENUE",Queens,10467,QUEENS,40.764763,-73.794683,407,19,4118954,2147483647,1141,QN0704,1900-11-21,14193,22,3,20,67
6495,"I.S. 123 - BRONX",X,8,"PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / WATER INFILTRATION",999.999999,CIP,X123,"1025 MORRISON AVENUE",Bronx,10467,BRONX,40.825403,-73.873666,209,18,2087014,2037180001,48,BX0901,1900-11-21,11610,58,5,31,26
6496,"P.S. 71 - QUEENS",Q,24,"EXTERIOR MASONRY / PARAPETS / ROOFS",999.999999,CIP,Q071,"62-85 FOREST AVENUE",Queens,10467,QUEENS,40.711203,-73.905286,405,30,4083519,2147483647,59501,QN0502,1900-11-21,15310,54,3,34,62
6497,"P.S. 42 - STATEN ISLAND",R,31,"EXTERIOR MASONRY / ROOFS / WATER PENTRATION",999.999999,CIP,R848,"25 AUGUSTA AVENUE","Staten Island",10467,"STATEN IS",40.551882,-74.168869,503,51,5130512,2147483647,17012,SI0302,1900-11-21,10699,15,1,9,77
6498,"EAST SIDE COMMUNITY SCHOOL",M,1,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,M060,"420 EAST 12 STREET",Manhattan,10467,MANHATTAN,40.729589,-73.982555,103,2,1005974,1004390017,34,MN0303,1900-11-21,11729,70,4,50,5
6499,"P.S. 122 - QUEENS",Q,30,"FY16 RESO A SOLAR PANELS",999.999999,CIP,Q122,"21-21 DITMARS BOULEVARD",Queens,10467,QUEENS,40.780347,-73.916655,401,22,4019633,2147483647,103,QN0101,1900-11-21,16862,39,3,4,72
6500,"I.S. 459 - BRONX",X,10,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,X115,"120 EAST 184 STREET",Bronx,10467,BRONX,40.859752,-73.900161,205,14,2013899,2031720046,23703,BX0503,1900-11-21,11606,6,5,29,29
6501,"P.S. 307 - BROOKLYN",K,13,"NYS AUDITORIUM UPGRADE / PATH OF TRAVEL NYS AUDITORIUM UPGRADE",999.999999,CIP,K307,"209 YORK STREET",Brooklyn,10467,BROOKLYN,40.701343,-73.982314,302,33,3000158,2147483647,21,BK0202,1900-11-21,16865,68,2,38,54
6502,"P.S. 205 - QUEENS",Q,26,"EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS",999.999999,CIP,Q205,"75-25 BELL BOULEVARD",Queens,10467,QUEENS,40.737678,-73.756791,411,23,4164007,2147483647,129103,QN1104,1900-11-21,14506,26,3,16,69
6503,"P.S. 122 - QUEENS",Q,30,"ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT",999.999999,CIP,Q122,"21-21 DITMARS BOULEVARD",Queens,10467,QUEENS,40.780347,-73.916655,401,22,4019633,2147483647,103,QN0101,1900-11-21,16862,39,3,4,72
6504,"P.S. 16 - QUEENS",Q,24,"LSP WATER HEATER",999.999999,CIP,Q721,"41-15 104 STREET",Queens,10467,QUEENS,40.748987,-73.861230,404,21,4048820,2147483647,40301,QN0402,1900-11-21,14510,66,3,21,68
6505,"P.S. 153 - BROOKLYN",K,21,"ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT",999.999999,CIP,K153,"1970 HOMECREST AVENUE",Brooklyn,10467,BROOKLYN,40.601617,-73.959779,315,48,3196677,2147483647,556,BK1501,1900-11-21,13512,32,2,15,36
6506,"P.S. 126 - BRONX",X,9,"PATH OF TRAVEL PLAYGROUND REDEVELOPMENT / PLAYGROUND REDEVELOPMENT",999.999999,CIP,X126,"175 WEST 166 STREET",Bronx,10467,BRONX,40.835784,-73.928324,204,16,2003495,2025260083,199,BX0402,1900-11-21,10930,50,5,42,27
6507,"P.S. 163 - QUEENS",Q,25,"FY19 RESO A AUDITORIUM UPGRADE",999.999999,CIP,Q163,"159-01 59 AVENUE",Queens,10467,QUEENS,40.740565,-73.809131,407,20,4146042,2147483647,1215,QN0706,1900-11-21,14507,22,3,3,67
6508,"P.S. 19 - MANHATTAN",M,1,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,M019,"185 1ST AVENUE",Manhattan,10467,MANHATTAN,40.729636,-73.983818,103,2,1006478,1004530034,4001,MN0303,1900-11-21,11724,70,4,50,5
6509,"NAPLES STREET ELEMENTARY SCHOOL - R",R,31,"EXTERIOR MASONRY / PARAPETS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS / WATER PENETRATION IN BASEMENT",999.999999,CIP,R048,"1055 TARGEE STREET","Staten Island",10467,"STATEN IS",40.602230,-74.091355,502,50,5046419,2147483647,50,SI0201,1900-11-21,10691,30,1,14,76
6510,"R025 SPED - STATEN ISLAND",R,31,"TCU REMOVAL/PLAYGROUND REDEVELOPMENT",999.999999,CIP,R025,"4210 ARTHUR KILL ROAD","Staten Island",10467,"STATEN IS",40.539795,-74.237549,503,51,5086781,2147483647,22602,SI0305,1900-11-21,10696,15,1,9,77
6511,"P.S. 48 - STATEN ISLAND",R,31,"LSP DOMESTIC HOT WATER 500- GALLON STORAGE TANK",999.999999,CIP,R071,"1050 TARGEE STREET","Staten Island",10467,"STATEN IS",40.603484,-74.091237,502,50,5046367,2147483647,50,SI0201,1900-11-21,10691,30,1,14,76
6512,"NEW UTRECHT HS - BROOKLYN",K,20,"NATATORIUM RECONSTRUCTION / WATER PENETRATION INTO BASEMENT",999.999999,CIP,K445,"1601 80 STREET",Brooklyn,10467,BROOKLYN,40.613262,-74.003404,311,38,3162711,2147483647,182,BK1101,1900-11-21,17616,1,2,44,37
6513,"I.S. 53 - QUEENS",Q,27,"PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL",999.999999,CIP,Q053,"10-45 NAMEOKE STREET",Queens,10467,QUEENS,40.603622,-73.749097,414,31,4298234,2147483647,103202,QN1401,1900-11-21,20529,51,3,47,59
6514,"P.S. 94 - BROOKLYN",K,15,"ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT",999.999999,CIP,K094,"5010 6TH AVENUE",Brooklyn,10467,BROOKLYN,40.643660,-74.008252,307,38,3332126,2147483647,98,BK0703,1900-11-21,18180,9,2,7,45
6515,"P.S. 214 - QUEENS",Q,25,"GYMNASIUM FLOOR",999.999999,CIP,Q214,"31-15 140 STREET",Queens,10467,QUEENS,40.770387,-73.828617,407,20,4100846,2147483647,88902,QN0707,1900-11-21,13832,22,3,3,67
6516,"P.S. 20 - STATEN ISLAND",R,31,"STANDALONE GYM ANNEX",999.999999,CIP,R098,"161 PARK AVENUE","Staten Island",10467,"STATEN IS",40.636598,-74.132919,501,49,5106979,2147483647,20702,SI0106,1900-11-21,10370,4,1,13,75
6517,"P.S. 143 - QUEENS",Q,24,"BACKFLOW PREVENTION DEVICE",999.999999,CIP,Q269,"86-37 53RD AVENUE",Queens,10467,QUEENS,40.735609,-73.878535,404,30,4064938,2147483647,475,QN0401,1900-11-21,14784,66,3,5,68
6518,"M.S./H.S. 342 - BRONX",X,10,"ELECTRICAL SYSTEMS / EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS / WINDOWS",999.999999,CIP,X430,"2780 RESERVOIR AVENUE",Bronx,10467,BRONX,40.870293,-73.898309,207,11,2015241,2032470070,409,BX0702,1900-11-21,11606,24,5,40,34
6519,"MARTIN VAN BUREN HS - QUEENS",Q,26,"FY18 RESO A AUDITORIUM  UPGRADE",999.999999,CIP,Q435,"230-17 HILLSIDE AVENUE",Queens,10467,QUEENS,40.733066,-73.738756,413,23,4166101,2147483647,1301,QN1302,1900-11-21,24336,63,3,16,63
6520,"I.S. 151 - BRONX",X,7,"COVID VENTILATION",999.999999,CIP,X151,"250 EAST 156 STREET",Bronx,10467,BRONX,40.823033,-73.921238,204,16,2002458,2024430190,61,BX0401,1900-11-21,10929,50,5,43,27
6521,"P.S. 114 - BRONX",X,9,"PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL",999.999999,CIP,X114,"1155 CROMWELL AVENUE",Bronx,10467,BRONX,40.834776,-73.923067,204,16,2003022,2024950100,6302,BX0491,1900-11-21,10930,50,5,42,27
6522,"I.S. 302 - BRONX",X,8,"REPLACE PUBLIC ADDRESS & SYNCHRONIZED CLOCK SYSTEM",999.999999,CIP,X052,"681 KELLY STREET",Bronx,10467,BRONX,40.815429,-73.902139,202,17,2005133,2026860020,83,BX0202,1900-11-21,10933,8,5,43,24
6523,"P.S. @ 45 WAVERLY PLACE - STATEN ISLAND",R,31,New,999.999999,CAP,R070,"45 WAVERLY PLACE","Staten Is",10304,"STATEN IS",40.618113,-74.084738,501,49,5170701,2147483647,29,SI0102,1900-11-21,10691,4,1,13,74
6524,"P.S. 20 - QUEENS",Q,25,"CERTIFICATE OF OCCUPANCY / FIRE ALARM SYSTEM / MECHANICAL SYSTEMS REPAIR",999.999999,CIP,Q020,"142-30 BARCLAY AVENUE",Queens,10467,QUEENS,40.758689,-73.824832,407,20,4114657,2147483647,855,QN0707,1900-11-21,14190,22,3,3,67
6525,"I.S. 340 - BROOKLYN",K,13,"LEAD SERVICE LINE",999.999999,CIP,K874,"227 STERLING PLACE",Brooklyn,10467,BROOKLYN,40.676094,-73.970380,308,35,3029060,2147483647,163,BK0801,1900-11-21,13829,16,2,48,50
6526,"HOLCOMBE L. RUCKER SCHOOLOF COMMUNITY RESEARCH - B",X,8,"FY16 RESO A AUDITORIUM UPGRADE",999.999999,CIP,X039,"965 LONGWOOD AVENUE",Bronx,10467,BRONX,40.817512,-73.898212,202,17,2005616,2027100001,87,BX0202,1900-11-21,10937,8,5,43,24
6527,"I.S. 204 - QUEENS",Q,30,"EXTERIOR MASONRY / PARAPETS / WINDOWS",999.999999,CIP,Q204,"36-41 28 STREET",Queens,10467,QUEENS,40.757065,-73.932664,401,26,4004156,2147483647,51,QN0105,1900-11-21,16863,39,3,33,72
6528,"P.S. 195/196 - BRONX",X,12,Demo,999.999999,CAP,X077,"1250 WARD AVENUE",Bronx,10472,BRONX,40.830499,-73.877704,209,17,2000000,2037750025,54,BX0901,1900-11-21,11610,58,5,31,26
6529,"DISTRICT 27 PRE-K CENTER @ 160-06 CROSS BAY BOULEVARD - QUEENS",Q,27,Demo,999.999999,CAP,Q486,"160-06 CROSS BAY BOULEVARD",Queens,11414,QUEENS,40.657176,-73.839392,410,32,4293775,2147483647,89201,QN1003,1900-11-21,15314,62,3,41,64
6530,"P.S. 101 - BROOKLYN",K,21,"FY20 RESO A AUDITORIUM UPGRADE",999.999999,CIP,K101,"8696 24TH AVENUE",Brooklyn,10467,BROOKLYN,40.597133,-73.991614,311,43,3427175,2147483647,302,BK1103,1900-11-21,17616,1,2,45,37
6531,"P.S. 69 - STATEN ISLAND",R,31,"FY19 RESO A LIBRARY UPGRADE",999.999999,CIP,R069,"144 KEATING PLACE","Staten Island",10467,"STATEN IS",40.591468,-74.156705,502,51,5037541,2147483647,27705,SI0204,1900-11-21,10700,30,1,9,75
6532,"X186 SPED - BRONX",X,12,"FLOOD ELIMINATION / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL",999.999999,CIP,X136,"750 JENNINGS STREET",Bronx,10467,BRONX,40.831820,-73.898075,203,17,2010344,2029690001,151,BX0301,1900-11-21,10937,34,5,42,25
6533,"P.S. 205 - BRONX",X,10,"STANDALONE GYM ANNEX",999.999999,CIP,X481,"2475 SOUTHERN BLVD",Bronx,10467,BRONX,40.855263,-73.881139,206,15,2086808,2031150021,393,BX0603,1900-11-21,10936,35,5,22,31
6534,"SCHOOL FOR TOURISM AND HOSPITALITY - BRONX",X,8,"TCU REMOVAL/PLAYGROUND REDEVELOPMENT",999.999999,CIP,X650,"900 TINTON AVENUE",Bronx,10467,BRONX,40.821675,-73.903546,203,17,2004807,2026680001,133,BX0301,1900-11-21,10934,34,5,43,25
6535,"P.S. 75 - BRONX",X,8,"EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS / WINDOWS",999.999999,CIP,X075,"984 FAILE STREET",Bronx,10467,BRONX,40.822719,-73.889435,202,17,2006079,2027470001,119,BX0202,1900-11-21,10937,8,5,43,24
6536,"P.S. 16 - BROOKLYN",R,31,"EXTERIOR MASONRY / FLOOD ELIMINATION / FY18 RESO A PLAYGROUNDS / PATH OF TRAVEL RESO A PLAYGROUNDS / ROOFS",999.999999,CIP,R016,"195 DANIEL LOW TERRACE","Staten Island",10467,"STATEN IS",40.639430,-74.080005,501,49,5000291,2147483647,11,SI0101,1900-11-21,10369,4,1,13,74
6537,"P.S. 46 - QUEENS",Q,26,"PLAYGROUND REDEVELOPMENT PROJECT",999.999999,CIP,Q046,"64-45 218 STREET",Queens,10467,QUEENS,40.746202,-73.758752,411,23,4162449,2147483647,1367,QN1104,1900-11-21,14506,26,3,16,69
6538,"J.H.S. 194 - QUEENS",Q,25,"FY17 RESO A AUDITORIUM  UPGRADE / PATH OF TRAVEL RESO A AUDITORIUM",999.999999,CIP,Q194,"154-60 17 AVENUE",Queens,10467,QUEENS,40.783650,-73.807838,407,19,4107342,2147483647,1029,QN0702,1900-11-21,14192,22,3,20,67
6539,"I.S. 328 - MANHATTAN",M,6,"IPDVS CAMERA INSTALLATION",999.999999,CIP,M164,"401 WEST 164 STREET",Manhattan,10467,MANHATTAN,40.836506,-73.937090,112,10,1062636,1021110024,24301,MN1201,1900-11-21,13090,47,4,39,21
6540,"P.S. 289 - BROOKLYN",K,17,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,K289,"900 ST MARKS AVENUE",Brooklyn,10467,BROOKLYN,40.674794,-73.942639,308,36,3031050,2147483647,341,BK0802,1900-11-21,17615,16,2,49,49
6541,"P.S. 162 - QUEENS",Q,26,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,Q162,"201-02 53 AVENUE",Queens,10467,QUEENS,40.749036,-73.777213,411,20,4159363,2147483647,140901,QN1101,1900-11-21,14506,26,3,3,69
6542,"NEW UTRECHT HS - BROOKLYN",K,20,"WATER PENETRATION",999.999999,CIP,K445,"1601 80 STREET",Brooklyn,10467,BROOKLYN,40.613262,-74.003404,311,38,3162711,2147483647,182,BK1101,1900-11-21,17616,1,2,44,37
6543,"JONAS BRONCK ACADEMY - BRONX",X,10,Lease,999.999999,CAP,X283,"400 EAST FORDHAM ROAD",Bronx,10458,BRONX,40.860900,-73.891931,206,15,2116415,2030337501,38304,BX0603,1900-11-21,10936,35,5,22,31
6544,"P.S. 28 - QUEENS",Q,24,"FY19 RESO A LIBRARY UPGRADE",999.999999,CIP,Q028,"109-10 47TH AVENUE",Queens,10467,QUEENS,40.747126,-73.854824,404,21,4529578,2147483647,415,QN0402,1900-11-21,14510,66,3,21,68
6545,"MIDDLE SCHL MEDIA, LAW AND FINE ARTS - K",K,18,"FY19 RESO A MEDIA CENTER UPGRADE / PATH OF TRAVEL RESO A MEDIA CENTER UPGRADE",999.999999,CIP,K232,"905 WINTHROP STREET",Brooklyn,10467,BROOKLYN,40.658430,-73.929076,317,41,3099733,2147483647,88002,BK1703,1900-11-21,16866,61,2,17,40
6546,"I.S. 162 - BROOKLYN",K,32,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,K162,"1390 WILLOUGHBY AVENUE",Brooklyn,10467,BROOKLYN,40.707229,-73.919805,304,34,3073018,2147483647,445,BK0401,1900-11-21,13828,42,2,30,53
6547,"P.S. 116 - MANHATTAN",M,2,"FY20 RESO A IPDVS CAMERA INSTALLATION",999.999999,CIP,M116,"210 EAST 33 STREET",Manhattan,10467,MANHATTAN,40.744838,-73.978116,106,4,1020080,1009130007,7002,MN0603,1900-11-21,12078,71,4,50,9
6548,"J.H.S. 216 - QUEENS",Q,26,"EXTERIOR MASONRY / PARAPETS / ROOFS / WINDOWS",999.999999,CIP,Q216,"64-20 175 STREET",Queens,10467,QUEENS,40.737517,-73.794031,408,24,4149078,2147483647,1341,QN0803,1900-11-21,14507,25,3,24,65
6549,"I.S. 293 - MANHATTAN",M,6,"IPDVS CAMERA INSTALLATION",999.999999,CIP,M218,"4600 BROADWAY",Manhattan,10467,MANHATTAN,40.860806,-73.930661,112,10,1076756,1021720016,285,MN1202,1900-11-21,13098,47,4,39,22
6550,"I.S. 145 - QUEENS",Q,30,"PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL",999.999999,CIP,Q145,"33-34 80 STREET",Queens,10467,QUEENS,40.754661,-73.887112,403,25,4442764,2147483647,285,QN0301,1900-11-21,14783,65,3,5,73
6551,"I.S. 443 - BROOKLYN",K,15,"LSP VACUUM PUMP REPLACEMENT",999.999999,CIP,K845,"330 18 STREET",Brooklyn,10467,BROOKLYN,40.660976,-73.988297,307,39,3331274,2147483647,147,BK0702,1900-11-21,17617,9,2,7,45
6552,"P.S. 193 - BROOKLYN",K,22,"RPZ BACKFLOW PREVENTION DEVICES",999.999999,CIP,K193,"2515 AVENUE L",Brooklyn,10467,BROOKLYN,40.621507,-73.950473,314,45,3208461,2147483647,754,BK1403,1900-11-21,17217,60,2,26,43
6553,"P.S. 123 - QUEENS",Q,27,"TCU REMOVAL & PLAYGROUND REDEVELOPMENT",999.999999,CIP,Q123,"145-01 119 AVENUE",Queens,10467,QUEENS,40.678296,-73.795620,412,28,4260828,2147483647,18402,QN1203,1900-11-21,24671,41,3,46,71
6554,"P.S. 165 - MANHATTAN",M,3,ROOFS,999.999999,CIP,M165,"234 WEST 109 STREET",Manhattan,10467,MANHATTAN,40.802917,-73.965613,107,7,1056676,1018800013,195,MN0703,1900-11-21,12422,20,4,23,15
6555,"P.S. 126 - MANHATTAN",M,2,"EXTERIOR MASONRY / PARAPETS / ROOFS / WINDOWS",999.999999,CIP,M126,"80 CATHERINE STREET",Manhattan,10467,MANHATTAN,40.710729,-73.996631,103,1,1083357,1001110160,25,MN0301,1900-11-21,13096,70,4,32,2
6556,"P.S. 24 - BROOKLYN",K,15,"DOORS / PARAPETS",999.999999,CIP,K024,"427 38TH STREET",Brooklyn,10467,BROOKLYN,40.652701,-74.004743,307,38,3346119,2147483647,84,BK0702,1900-11-21,13515,9,2,7,45
6557,"P.S. 71 - BRONX",X,8,"ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT",999.999999,CIP,X071,"3040 ROBERTS AVENUE",Bronx,10467,BRONX,40.845787,-73.829829,210,13,2046140,2041710001,26602,BX1003,1900-11-21,11270,43,5,12,28
6558,"P.S. 299 - BROOKLYN",K,32,"EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS",999.999999,CIP,K299,"88 WOODBINE STREET",Brooklyn,10467,BROOKLYN,40.691077,-73.918152,304,37,3076734,2147483647,399,BK0402,1900-11-21,18181,42,2,30,53
6559,"AVIATION HS - QUEENS",Q,24,"TANK LINER REPLACEMENT",999.999999,CIP,Q610,"45-30 36 STREET",Queens,10467,QUEENS,40.743509,-73.929076,402,26,4436685,2147483647,17902,QN0202,1900-11-21,16858,53,3,33,66
